geonameid,name,latitude,longitude,admin1_code,admin2_code,population,timezone,city_id,pop_category
5114731,Deer Park,40.76177,-73.32929,NY,103,27745,America/New_York,5114731,large
5114831,Delmar,42.62202,-73.83262,NY,001,8195,America/New_York,5114831,medium
5114900,Depew,42.90395,-78.69225,NY,029,15146,America/New_York,5114900,medium
5115107,Dix Hills,40.80482,-73.33623,NY,103,26892,America/New_York,5115107,large
5115123,Dobbs Ferry,41.01454,-73.87264,NY,119,11131,America/New_York,5115123,medium
5115204,Dongan Hills,40.58844,-74.09625,NY,085,9529,America/New_York,5115204,medium
5115258,Douglaston,40.76871,-73.74708,NY,081,14762,America/New_York,5115258,medium
5115495,Dunkirk,42.4795,-79.33393,NY,013,12081,America/New_York,5115495,medium
5115614,Dyker Heights,40.62149,-74.00958,NY,047,34399,America/New_York,5115614,large
5115699,East Amherst,43.01839,-78.6967,NY,029,24914,America/New_York,5115699,medium
5115704,East Aurora,42.76784,-78.61336,NY,029,6236,America/New_York,5115704,medium
5115835,East Elmhurst,40.76121,-73.86514,NY,081,23150,America/New_York,5115835,medium
5115838,East Farmingdale,40.72927,-73.41679,NY,103,6484,America/New_York,5115838,medium
5115843,East Flatbush,40.65371,-73.93042,NY,047,178464,America/New_York,5115843,major
5115854,East Garden City,40.73083,-73.59806,NY,059,6208,America/New_York,5115854,medium
5115857,East Glenville,42.89452,-73.9279,NY,093,6616,America/New_York,5115857,medium
5115904,East Hills,40.79371,-73.62707,NY,059,7155,America/New_York,5115904,medium
5115923,East Islip,40.73204,-73.18567,NY,103,14475,America/New_York,5115923,medium
5115960,East Meadow,40.71399,-73.55902,NY,059,38132,America/New_York,5115960,large
5115962,East Massapequa,40.67343,-73.43651,NY,059,19069,America/New_York,5115962,medium
5115974,East Moriches,40.8051,-72.76093,NY,103,5249,America/New_York,5115974,medium
5115985,East New York,40.66677,-73.88236,NY,047,173198,America/New_York,5115985,major
5115989,East Northport,40.87676,-73.32456,NY,103,20217,America/New_York,5115989,medium
5116004,East Patchogue,40.76704,-72.99622,NY,103,22469,America/New_York,5116004,medium
5116047,East Rochester,43.10867,-77.4875,NY,055,6666,America/New_York,5116047,medium
5116049,East Rockaway,40.64205,-73.66957,NY,059,9894,America/New_York,5116049,medium
5116060,East Setauket,40.94149,-73.10594,NY,103,17006,America/New_York,5116060,medium
5116063,East Shoreham,40.94482,-72.87955,NY,103,6666,America/New_York,5116063,medium
5116083,East Tremont,40.84538,-73.89097,NY,005,22886,America/New_York,5116083,medium
5116093,East Village,40.72927,-73.98736,NY,061,62832,America/New_York,5116093,large
5116118,Eastchester,40.95833,-73.80861,NY,119,19554,America/New_York,5116118,medium
5116225,Edgemere,40.59622,-73.76763,NY,081,9646,America/New_York,5116225,medium
5116303,Eggertsville,42.96339,-78.80392,NY,029,15019,America/New_York,5116303,medium
5116495,Elmhurst,40.73649,-73.87791,NY,081,113364,America/New_York,5116495,major
5116497,Elmira,42.0898,-76.80773,NY,015,28213,America/New_York,5116497,large
5116508,Elmont,40.70094,-73.71291,NY,059,33198,America/New_York,5116508,large
5116546,Eltingville,40.54538,-74.1657,NY,085,10573,America/New_York,5116546,medium
5116550,Elwood,40.84538,-73.33512,NY,103,11177,America/New_York,5116550,medium
5116570,Emerson Hill,40.60872,-74.09598,NY,085,15412,America/New_York,5116570,medium
5116602,Endicott,42.09841,-76.04937,NY,007,13014,America/New_York,5116602,medium
5116603,Endwell,42.11285,-76.02103,NY,007,11446,America/New_York,5116603,medium
5116811,Fairmount,43.04729,-76.23854,NY,067,10224,America/New_York,5116811,medium
5116815,Fairport,43.09867,-77.44194,NY,055,5351,America/New_York,5116815,medium
5116819,Fairview,41.7237,-73.91986,NY,027,5515,America/New_York,5116819,medium
5116900,Fallsburg,41.73204,-74.60127,NY,105,12773,America/New_York,5116900,medium
5116917,Far Rockaway,40.60538,-73.75513,NY,081,39189,America/New_York,5116917,large
5116931,Farmingdale,40.7326,-73.4454,NY,059,8688,America/New_York,5116931,medium
5116937,Farmingville,40.83121,-73.02955,NY,103,15481,America/New_York,5116937,medium
5117378,Flatbush,40.65205,-73.95903,NY,047,93361,America/New_York,5117378,large
5117388,Flatlands,40.62122,-73.93486,NY,047,63601,America/New_York,5117388,large
5117438,Floral Park,40.72371,-73.70485,NY,059,15969,America/New_York,5117438,medium
5117549,Fordham,40.85927,-73.89847,NY,005,94678,America/New_York,5117549,large
5117575,Forest Hills,40.71621,-73.85014,NY,081,67714,America/New_York,5117575,large
5117663,Fort Hamilton,40.61872,-74.0332,NY,047,28966,America/New_York,5117663,large
5117703,Fort Salonga,40.9126,-73.30095,NY,103,10008,America/New_York,5117703,medium
5117891,Franklin Square,40.70732,-73.67596,NY,059,29320,America/New_York,5117891,large
5117926,Fredonia,42.44006,-79.33171,NY,013,10705,America/New_York,5117926,medium
5117949,Freeport,40.6576,-73.58318,NY,059,43334,America/New_York,5117949,large
5118005,Fresh Meadows,40.73482,-73.79347,NY,081,28397,America/New_York,5118005,large
5118136,Fulton,43.32285,-76.41716,NY,075,11552,America/New_York,5118136,medium
5118226,Garden City,40.72677,-73.6343,NY,059,22612,America/New_York,5118226,medium
5118228,Garden City Park,40.74093,-73.66263,NY,059,7806,America/New_York,5118228,medium
5118394,Geneseo,42.7959,-77.81695,NY,051,8173,America/New_York,5118394,medium
5118398,Geneva,42.86896,-76.97774,NY,069,13062,America/New_York,5118398,medium
5118626,Glen Cove,40.86232,-73.63374,NY,059,27400,America/New_York,5118626,large
5118650,Glen Oaks,40.74705,-73.71152,NY,081,6655,America/New_York,5118650,medium
5118670,Glendale,40.70149,-73.8868,NY,081,34389,America/New_York,5118670,large
5118693,Glens Falls,43.30952,-73.64401,NY,113,14291,America/New_York,5118693,medium
5118701,Glenville,42.92924,-74.05207,NY,093,29326,America/New_York,5118701,large
5118743,Gloversville,43.05285,-74.34375,NY,035,15023,America/New_York,5118743,medium
5118920,Goshen,41.40204,-74.32432,NY,071,5397,America/New_York,5118920,medium
5119019,Grand Island,43.03311,-78.96254,NY,029,20813,America/New_York,5119019,medium
5119049,Graniteville,40.62483,-74.14848,NY,085,15272,America/New_York,5119049,medium
5119167,Gravesend,40.5976,-73.96514,NY,047,112229,America/New_York,5119167,major
5119211,Great Kills,40.55427,-74.15153,NY,085,22000,America/New_York,5119211,medium
5119218,Great Neck,40.80066,-73.72846,NY,059,10143,America/New_York,5119218,medium
5119226,Great Neck Plaza,40.78677,-73.72652,NY,059,6925,America/New_York,5119226,medium
5119251,Greece,43.20978,-77.69306,NY,055,14519,America/New_York,5119251,medium
5119347,Greenburgh,41.03287,-73.84291,NY,119,86764,America/New_York,5119347,large
5119377,Greenlawn,40.86899,-73.36512,NY,103,13742,America/New_York,5119377,medium
5119383,Greenpoint,40.72371,-73.95097,NY,047,34719,America/New_York,5119383,large
5119405,Greenville,40.99315,-73.81986,NY,119,7116,America/New_York,5119405,medium
5119833,Hamburg,42.71589,-78.82948,NY,029,9576,America/New_York,5119833,medium
5119868,Hamlin,43.30312,-77.92112,NY,055,5521,America/New_York,5119868,medium
5119899,Hampton Bays,40.86899,-72.51759,NY,103,13603,America/New_York,5119899,medium
5120034,Harlem,40.80788,-73.94542,NY,061,116345,America/New_York,5120034,major
5120074,Harris Hill,42.96478,-78.67753,NY,029,5508,America/New_York,5120074,medium
5120095,Harrison,40.96899,-73.71263,NY,119,28348,America/New_York,5120095,large
5120141,Hartsdale,41.01899,-73.79819,NY,119,5293,America/New_York,5120141,medium
5120197,Hastings-on-Hudson,40.99454,-73.87875,NY,119,8014,America/New_York,5120197,medium
5120228,Hauppauge,40.82565,-73.20261,NY,103,20882,America/New_York,5120228,medium
5120238,Haverstraw,41.19759,-73.96458,NY,087,12187,America/New_York,5120238,medium
5120442,Hell's Kitchen,40.76496,-73.9909,NY,061,45884,America/New_York,5120442,large
5120478,Hempstead,40.70621,-73.61874,NY,059,55547,America/New_York,5120478,large
5120479,New Hempstead,41.14982,-74.03375,NY,087,5312,America/New_York,5120479,medium
5120521,Henrietta,43.05923,-77.61222,NY,055,42581,America/New_York,5120521,large
5120545,Herkimer,43.02563,-74.98599,NY,043,7519,America/New_York,5120545,medium
5120598,Hewlett,40.64316,-73.69569,NY,059,6819,America/New_York,5120598,medium
5120656,Hicksville,40.76843,-73.52513,NY,059,41547,America/New_York,5120656,large
5120741,Highland,41.72093,-73.96014,NY,111,5647,America/New_York,5120741,medium
5120797,Hillcrest,41.12787,-74.04097,NY,087,7558,America/New_York,5120797,medium
5120824,Hillside,40.70788,-73.7868,NY,081,24808,America/New_York,5120824,medium
5120871,Hilton,43.28812,-77.79334,NY,055,5921,America/New_York,5120871,medium
5120987,Holbrook,40.81232,-73.07844,NY,103,27195,America/New_York,5120987,large
5121026,Hollis,40.71344,-73.76708,NY,081,20269,America/New_York,5121026,medium
5121163,Holtsville,40.81538,-73.04511,NY,103,19714,America/New_York,5121163,medium
5121283,Hornell,42.32785,-77.6611,NY,101,8336,America/New_York,5121283,medium
5121309,Horseheads,42.16702,-76.82051,NY,015,6616,America/New_York,5121309,medium
5121407,Howard Beach,40.65788,-73.83625,NY,081,26148,America/New_York,5121407,large
5121509,Hudson,42.25286,-73.79096,NY,021,6436,America/New_York,5121509,medium
5121513,Hudson Falls,43.30063,-73.58595,NY,115,7191,America/New_York,5121513,medium
5121549,Huguenot,40.53733,-74.19459,NY,085,9995,America/New_York,5121549,medium
5121636,Huntington,40.86815,-73.42568,NY,103,18046,America/New_York,5121636,medium
5121650,Huntington Station,40.85343,-73.41151,NY,103,33029,America/New_York,5121650,large
5121666,Hunts Point,40.8126,-73.88402,NY,005,27204,America/New_York,5121666,large
5121765,Ilion,43.01507,-75.03543,NY,043,7926,America/New_York,5121765,medium
5122279,Inwood,40.62205,-73.7468,NY,059,9792,America/New_York,5122279,medium
5122280,Inwood,40.86566,-73.9268,NY,061,10082,America/New_York,5122280,medium
5122331,Irondequoit,43.2134,-77.57972,NY,055,51692,America/New_York,5122331,large
5122365,Irvington,41.03922,-73.86823,NY,119,6607,America/New_York,5122365,medium
5122413,Islip,40.72982,-73.21039,NY,103,18689,America/New_York,5122413,medium
5122417,Islip Terrace,40.74315,-73.19262,NY,103,5389,America/New_York,5122417,medium
5122432,Ithaca,42.44063,-76.49661,NY,109,30788,America/New_York,5122432,large
5122477,Jackson Heights,40.75566,-73.88541,NY,081,67067,America/New_York,5122477,large
5122520,Jamaica,40.69149,-73.80569,NY,081,216866,America/New_York,5122520,major
5122534,Jamestown,42.097,-79.23533,NY,013,30075,America/New_York,5122534,large
5122638,Jericho,40.79204,-73.53985,NY,059,13567,America/New_York,5122638,medium
5122794,Johnson City,42.11563,-75.95881,NY,007,14773,America/New_York,5122794,medium
5122833,Johnstown,43.00674,-74.36764,NY,035,8345,America/New_York,5122833,medium
5123109,Kaser,41.12121,-74.06709,NY,087,5131,America/New_York,5123109,medium
5123247,Kenmore,42.96589,-78.87004,NY,029,15160,America/New_York,5123247,medium
5123280,Kensington,40.64621,-73.97069,NY,047,39120,America/New_York,5123280,large
5123344,Kew Gardens,40.71427,-73.83097,NY,081,18983,America/New_York,5123344,medium
5123443,Kings Bridge,40.87871,-73.90514,NY,005,75132,America/New_York,5123443,large
5123456,Kings Park,40.88621,-73.25734,NY,103,17282,America/New_York,5123456,medium
5123459,Kings Point,40.81982,-73.73513,NY,059,5131,America/New_York,5123459,medium
5123477,Kingston,41.92704,-73.99736,NY,111,23436,America/New_York,5123477,medium
5123533,Kiryas Joel,41.34204,-74.16792,NY,071,32954,America/New_York,5123533,large
5123718,Lackawanna,42.82561,-78.82337,NY,029,17965,America/New_York,5123718,medium
5123777,Lake Carmel,41.46148,-73.67096,NY,079,8282,America/New_York,5123777,medium
5123796,Lake Grove,40.85288,-73.11511,NY,103,11235,America/New_York,5123796,medium
5123823,Lake Mohegan,41.31787,-73.84625,NY,119,6010,America/New_York,5123823,medium
5123840,Lake Ronkonkoma,40.8351,-73.13122,NY,103,20155,America/New_York,5123840,medium
5123907,Lakeview,42.43202,-75.86547,NY,017,5625,America/New_York,5123907,medium
5123908,Lakeview,40.682,-73.654,NY,059,5615,America/New_York,5123908,medium
5123954,Lancaster,42.90061,-78.67031,NY,029,10258,America/New_York,5123954,medium
5124017,Larchmont,40.92788,-73.7518,NY,119,6132,America/New_York,5124017,medium
5124045,Latham,42.74702,-73.75901,NY,001,20736,America/New_York,5124045,medium
5124078,Laurelton,40.67019,-73.74659,NY,081,21053,America/New_York,5124078,medium
5124087,Lawrence,40.61566,-73.72958,NY,059,6559,America/New_York,5124087,medium
5124276,Levittown,40.72593,-73.51429,NY,059,51881,America/New_York,5124276,large
5124497,Lindenhurst,40.68677,-73.37345,NY,103,27277,America/New_York,5124497,large
5124753,Little Neck,40.76289,-73.73225,NY,081,10049,America/New_York,5124753,medium
5125011,Lockport,43.17061,-78.69031,NY,063,20624,America/New_York,5125011,medium
5125086,Long Beach,40.58844,-73.65791,NY,059,33550,America/New_York,5125086,large
5125125,Long Island City,40.74482,-73.94875,NY,081,25595,America/New_York,5125125,large
5125523,Lynbrook,40.65483,-73.6718,NY,059,19558,America/New_York,5125523,medium
5125657,Mahopac,41.37232,-73.73346,NY,079,8369,America/New_York,5125657,medium
5125717,Malone,44.84866,-74.2949,NY,033,5756,America/New_York,5125717,medium
5125734,Malverne,40.67899,-73.67402,NY,059,8571,America/New_York,5125734,medium
5125738,Mamaroneck,40.94871,-73.73263,NY,119,19375,America/New_York,5125738,medium
5125766,Manhasset,40.79788,-73.69957,NY,059,8080,America/New_York,5125766,medium
5125771,Manhattan,40.78343,-73.96625,NY,061,1487536,America/New_York,5125771,metro
5125813,Manorhaven,40.84316,-73.71485,NY,059,6744,America/New_York,5125813,medium
5125817,Manorville,40.87371,-72.80788,NY,103,14314,America/New_York,5125817,medium
5125973,Marbletown,41.88343,-74.1132,NY,111,5544,America/New_York,5125973,medium
5126013,Mariners Harbor,40.63677,-74.15875,NY,085,19905,America/New_York,5126013,medium
5126180,Maspeth,40.72316,-73.91264,NY,081,48325,America/New_York,5126180,large
5126183,Massapequa,40.68066,-73.47429,NY,059,21685,America/New_York,5126183,medium
5126187,Massapequa Park,40.68038,-73.45512,NY,059,17232,America/New_York,5126187,medium
5126194,Massena,44.9281,-74.89186,NY,089,10629,America/New_York,5126194,medium
5126208,Mastic,40.80204,-72.84094,NY,103,15481,America/New_York,5126208,medium
5126209,Mastic Beach,40.76677,-72.85205,NY,103,14841,America/New_York,5126209,medium
5126246,Mattydale,43.09784,-76.1452,NY,067,6446,America/New_York,5126246,medium
5126509,Mechanicstown,41.44287,-74.38849,NY,071,6858,America/New_York,5126509,medium
5126510,Mechanicville,42.90285,-73.68734,NY,091,5169,America/New_York,5126510,medium
5126518,Medford,40.8176,-73.00011,NY,103,24142,America/New_York,5126518,medium
5126521,Medina,43.22006,-78.38697,NY,073,5827,America/New_York,5126521,medium
5126550,Melrose,40.82455,-73.91041,NY,005,22470,America/New_York,5126550,medium
5126555,Melville,40.79343,-73.41512,NY,103,18985,America/New_York,5126555,medium
5126630,Merrick,40.66288,-73.55152,NY,059,22097,America/New_York,5126630,medium
5126787,Middle Island,40.88427,-72.93733,NY,103,10483,America/New_York,5126787,medium
5126827,Middle Village,40.71649,-73.88125,NY,081,29491,America/New_York,5126827,large
5126842,Middletown,41.44593,-74.42293,NY,071,27812,America/New_York,5126842,large
5126855,Midland Beach,40.57316,-74.09459,NY,085,7402,America/New_York,5126855,medium
5127043,Miller Place,40.95982,-72.99621,NY,103,12339,America/New_York,5127043,medium
5127134,Mineola,40.74927,-73.64068,NY,059,19139,America/New_York,5127134,medium
5127302,Monroe,41.33065,-74.18681,NY,071,8632,America/New_York,5127302,medium
5127315,Monsey,41.11121,-74.06848,NY,087,18412,America/New_York,5127315,medium
5127359,Monticello,41.65565,-74.68933,NY,105,6505,America/New_York,5127359,medium
5127536,Morris Heights,40.84982,-73.91986,NY,005,40982,America/New_York,5127536,large
5127542,Morris Park,40.85232,-73.85347,NY,005,10289,America/New_York,5127542,medium
5127550,Morrisania,40.82927,-73.90653,NY,005,23127,America/New_York,5127550,medium
5127670,Mott Haven,40.80899,-73.92291,NY,005,51450,America/New_York,5127670,large
5127741,Mount Ivy,41.18676,-74.03486,NY,087,6878,America/New_York,5127741,medium
5127744,Mount Kisco,41.20426,-73.72708,NY,119,11145,America/New_York,5127744,medium
5127824,Mount Sinai,40.94704,-73.02955,NY,103,12118,America/New_York,5127824,medium
5127835,Mount Vernon,40.9126,-73.83708,NY,119,68628,America/New_York,5127835,large
5128238,Myers Corner,41.6062,-73.87291,NY,027,6790,America/New_York,5128238,medium
5128266,Nanuet,41.08871,-74.01347,NY,087,17882,America/New_York,5128266,medium
5128433,Nesconset,40.85204,-73.154,NY,103,13387,America/New_York,5128433,medium
5128478,New Cassel,40.75899,-73.56957,NY,059,14059,America/New_York,5128478,medium
5128481,New City,41.1476,-73.98931,NY,087,33559,America/New_York,5128481,large
5128490,New Dorp,40.57399,-74.11598,NY,085,7253,America/New_York,5128490,medium
5128492,New Dorp Beach,40.56538,-74.10292,NY,085,6201,America/New_York,5128492,medium
5128514,New Hyde Park,40.7351,-73.68791,NY,059,9811,America/New_York,5128514,medium
5128539,New Paltz,41.74759,-74.08681,NY,111,7070,America/New_York,5128539,medium
5128549,New Rochelle,40.91149,-73.78235,NY,119,79846,America/New_York,5128549,large
5128566,New Springville,40.59344,-74.1632,NY,085,20756,America/New_York,5128566,medium
5128568,New Square,41.13956,-74.02942,NY,087,8057,America/New_York,5128568,medium
5128577,New Windsor,41.47676,-74.02375,NY,071,8922,America/New_York,5128577,medium
5128581,New York City,40.71427,-74.00597,NY,,8804190,America/New_York,5128581,metro
5128639,Newark,43.04673,-77.09525,NY,117,8843,America/New_York,5128639,medium
5128654,Newburgh,41.50343,-74.01042,NY,071,28290,America/New_York,5128654,large
5128723,Niagara Falls,43.0945,-79.05671,NY,063,48916,America/New_York,5128723,large
5128884,North Amityville,40.6976,-73.42512,NY,103,17862,America/New_York,5128884,medium
5128886,North Babylon,40.71649,-73.32179,NY,103,17509,America/New_York,5128886,medium
5128898,North Bay Shore,40.753,-73.2602,NY,103,18944,America/New_York,5128898,medium
5128904,North Bellmore,40.69149,-73.53346,NY,059,19941,America/New_York,5128904,medium
5128905,North Bellport,40.77427,-72.94288,NY,103,11545,America/New_York,5128905,medium
5129029,North Elba,44.24338,-73.95431,NY,031,8474,America/New_York,5129029,medium
5129050,North Gates,43.17645,-77.70139,NY,055,9512,America/New_York,5129050,medium
