FAC,LOC,GPE,time,Latitude,Longitude,state_code,state_name,county_name,county_fips,city_name,city_id,population
,,"Florida, Pinellas County",2024-09-26 18:58:07+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Florida,2024-09-26 18:58:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:58:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 18:56:51+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Florida, Georgia",2024-09-26 18:56:50+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-26 18:56:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:56:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:56:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:56:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:56:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:56:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 18:55:46+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
Bayshore Boulevard,,"Florida, Tampa",2024-09-26 18:55:35+00:00,27.932820274264873,-82.47020118443254,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 18:55:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,TALLAHASSEE,2024-09-26 18:55:18+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 18:55:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-26 18:55:03+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-26 18:54:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-26 18:54:33+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"DeFuniak Springs, Walton County",2024-09-26 18:53:55+00:00,30.7210227,-86.1152184,FL,Florida,Walton,12131,DeFuniak Springs,4152888,5795
,,Florida,2024-09-26 18:53:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,tallahassee,2024-09-26 18:53:19+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 18:53:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Macon-Bibb County,2024-09-26 18:53:04+00:00,32.8406946,-83.6324022,GA,Georgia,Bibb,13021,Macon,4207400,91351
,,Tallahassee,2024-09-26 18:53:01+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 18:52:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:52:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:52:22+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:52:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:52:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:52:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:51:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 18:51:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Savannah,2024-09-26 19:29:57+00:00,32.0790074,-81.0921335,GA,Georgia,Chatham,13051,Savannah,4221552,147780
,,Georgia,2024-09-26 19:29:55+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 19:29:48+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Pasco, Pasco County",2024-09-26 19:29:40+00:00,28.350227278309916,-82.20928688693893,FL,Florida,Pasco,12101,Dade City,4152695,6955
,,Florida,2024-09-26 19:29:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 19:29:01+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Florida, Pinellas County",2024-09-26 19:28:48+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Florida,2024-09-26 19:28:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 19:27:50+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 19:27:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Peachtree City,2024-09-26 19:27:31+00:00,33.3975472,-84.5898256,GA,Georgia,Fayette,13113,Peachtree City,4215110,35240
,,Florida,2024-09-26 19:27:29+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:27:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Fl, Panama City",2024-09-26 19:26:19+00:00,30.1586518,-85.6602936,FL,Florida,Bay,12005,Panama City,4167694,38286
,,Florida,2024-09-26 19:26:15+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee, United States",2024-09-26 19:26:08+00:00,30.43872375,-84.3203972313662,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 19:25:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:25:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:25:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:25:22+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:24:42+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 19:24:41+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 19:24:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 19:24:37+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Florida, Tampa",2024-09-26 19:24:31+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Fort Walton Beach",2024-09-26 19:24:20+00:00,30.4057552,-86.618842,FL,Florida,Okaloosa,12091,Fort Walton Beach,4156042,21817
,,Tallahassee,2024-09-26 19:24:15+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Florida, Tampa",2024-09-26 19:24:11+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 19:24:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:24:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 19:23:59+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 19:23:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:23:57+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Memphis,2024-09-26 19:23:43+00:00,35.1460249,-90.0517638,TN,Tennessee,Shelby,47157,Memphis,4641239,633104
,,Sarasota,2024-09-26 19:23:20+00:00,27.3365805,-82.5308545,FL,Florida,Sarasota,12115,Sarasota,4172131,55118
,,Florida USA,2024-09-26 19:23:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-26 19:23:13+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-26 19:22:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 19:22:54+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 19:22:49+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,St. Pete Beach,2024-09-26 19:22:25+00:00,27.7253065,-82.741212,FL,Florida,Pinellas,12103,Saint Pete Beach,4171522,9346
,,Florida,2024-09-26 19:21:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Pinellas",2024-09-26 19:21:57+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Charlotte,2024-09-26 19:21:46+00:00,35.2272086,-80.8430827,NC,North Carolina,Mecklenburg,37119,Charlotte,4460243,911311
,,Atlanta,2024-09-26 19:21:38+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,"Maggie Valley, NC",2024-09-26 19:21:12+00:00,35.5181575,-83.0976419,NC,North Carolina,Haywood,37087,Maggie Valley,4477757,1251
,,"Florida, US",2024-09-26 19:21:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:21:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:21:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 19:20:58+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 19:20:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:20:46+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:20:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tampa",2024-09-26 19:19:55+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Charleston County,2024-09-26 19:19:55+00:00,32.8152646,-79.7996814,SC,South Carolina,Charleston,45019,Isle of Palms,4583114,4133
,,"Florida, US",2024-09-26 19:59:39+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:59:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Miami,2024-09-26 19:59:01+00:00,25.7741728,-80.19362,FL,Florida,Miami-Dade,12086,Miami,4164138,487014
,,"Florida, Georgia",2024-09-26 19:59:00+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Florida, Kentucky",2024-09-26 19:58:59+00:00,28.51441847339205,-81.3969527148566,FL,Florida,Orange,12095,Holden Heights,4158844,3679
,,Mulberry,2024-09-26 19:58:46+00:00,27.8953038,-81.9734172,FL,Florida,Polk,12105,Mulberry,4165419,3976
,,Florida,2024-09-26 19:58:46+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Cooper City's,2024-09-26 19:58:32+00:00,26.057783,-80.2695109,FL,Florida,Broward,12011,Cooper City,4151824,35364
,,Florida,2024-09-26 19:58:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:58:19+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:58:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:58:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Carrabelle, Florida",2024-09-26 19:57:09+00:00,29.8532645,-84.664348,FL,Florida,Franklin,12037,Carrabelle,4150103,2729
Bayshore Boulevard,,"Florida, Tampa",2024-09-26 19:56:21+00:00,27.932820274264873,-82.47020118443254,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Pinellas County",2024-09-26 19:56:18+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Gadsden Co.,2024-09-26 19:55:34+00:00,30.5937346,-84.6389937,FL,Florida,Gadsden,12039,Gretna,4157537,1386
,,florida,2024-09-26 19:55:16+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Alligator Point, FL",2024-09-26 19:55:12+00:00,30.491689566176216,-86.43731697241648,FL,Florida,Okaloosa,12091,Niceville,4165995,14714
,,"Florida, Georgia",2024-09-26 19:55:06+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,FLORIDA,2024-09-26 19:54:45+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:54:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Carrabelle, Florida",2024-09-26 19:54:14+00:00,29.8532645,-84.664348,FL,Florida,Franklin,12037,Carrabelle,4150103,2729
,,Florida,2024-09-26 19:53:43+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:53:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:52:53+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:52:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FL,2024-09-26 19:52:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 19:51:39+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Florida, South Carolina",2024-09-26 19:51:09+00:00,27.92945341043277,-82.48694416189308,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 19:50:53+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,TAMPA,2024-09-26 19:50:25+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Buncombe County,2024-09-26 19:50:20+00:00,35.6292222,-82.5255603,NC,North Carolina,Buncombe,37021,Asheville,4453066,95056
,,Florida,2024-09-26 19:50:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:49:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 19:49:28+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Ohio, Orlando",2024-09-26 19:49:00+00:00,41.60909845,-81.46032690887013,OH,Ohio,Lake,39085,Wickliffe,5176759,12545
,,Florida,2024-09-26 19:48:45+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:48:44+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 19:48:31+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 19:48:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 19:47:29+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:29:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:29:49+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:29:45+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:29:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Pinellas County",2024-09-26 20:29:37+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Miami,2024-09-26 20:29:18+00:00,25.7741728,-80.19362,FL,Florida,Miami-Dade,12086,Miami,4164138,487014
,,Florida,2024-09-26 20:28:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 20:28:20+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 20:28:17+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-26 20:28:02+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,"Evans, GA",2024-09-26 20:27:55+00:00,32.1613648,-81.8980725,GA,Georgia,Evans,13109,Claxton,4188239,2334
,,Tampa,2024-09-26 20:27:50+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 20:27:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:27:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 20:27:31+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,"Florida, St. Petersburg",2024-09-26 20:27:17+00:00,27.7700475,-82.6359078,FL,Florida,Pinellas,12103,St. Petersburg,4171563,257083
,,Florida,2024-09-26 20:27:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:26:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 20:26:02+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 20:25:57+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:25:52+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, US, the Sunshine State",2024-09-26 20:25:41+00:00,28.772727072773417,-81.95742904405053,FL,Florida,Sumter,12119,Hawthorne,4158257,1475
,,Florida,2024-09-26 20:25:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Big Bend, Tallahassee",2024-09-26 20:25:29+00:00,30.41964235,-84.28023394028105,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 20:25:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Plant City",2024-09-26 20:25:21+00:00,28.01633,-82.1234803,FL,Florida,Hillsborough,12057,Plant City,4168773,37406
,,Jensen Beach,2024-09-26 20:25:18+00:00,27.2379528,-80.23898988902575,FL,Florida,Martin,12085,Jensen Beach,4160171,11707
,,"Florida, the Sunshine State",2024-09-26 20:25:00+00:00,28.772727072773417,-81.95742904405053,FL,Florida,Sumter,12119,Hawthorne,4158257,1475
,,Florida,2024-09-26 20:24:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-26 20:24:35+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
Bayshore Boulevard,,"Florida, Tampa",2024-09-26 20:22:55+00:00,27.932820274264873,-82.47020118443254,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Atlanta, FL, GA",2024-09-26 20:22:50+00:00,33.7431431,-84.34810591922776,GA,Georgia,DeKalb,13089,Reynoldstown,12212746,1733
,,"Florida, Plant City",2024-09-26 20:22:45+00:00,28.01633,-82.1234803,FL,Florida,Hillsborough,12057,Plant City,4168773,37406
,,"Florida, Plant City",2024-09-26 20:22:20+00:00,28.01633,-82.1234803,FL,Florida,Hillsborough,12057,Plant City,4168773,37406
,,Alpharetta,2024-09-26 20:22:03+00:00,34.0709576,-84.2747329,GA,Georgia,Fulton,13121,Alpharetta,4179574,63693
,,"Florida, Tampa",2024-09-26 20:21:47+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,"Florida, Mulberry",2024-09-26 20:21:37+00:00,27.8953038,-81.9734172,FL,Florida,Polk,12105,Mulberry,4165419,3976
,,"Atlanta, Georgia",2024-09-26 20:21:35+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-26 20:21:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Plant City",2024-09-26 20:21:03+00:00,28.01633,-82.1234803,FL,Florida,Hillsborough,12057,Plant City,4168773,37406
,,"Florida, Pinellas County",2024-09-26 20:20:53+00:00,27.8778904,-82.7329309,FL,Florida,Pinellas,12103,South Highpoint,4173467,5195
,,Sarasota,2024-09-26 20:20:53+00:00,27.3365805,-82.5308545,FL,Florida,Sarasota,12115,Sarasota,4172131,55118
,,"Myrtle Beach, North Carolina",2024-09-26 20:20:07+00:00,34.49873475,-79.30793370791618,SC,South Carolina,Dillon,45033,Rowland,4489185,1050
,,Florida,2024-09-26 20:59:50+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-26 20:59:28+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-26 20:59:27+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:59:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:59:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:58:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
Matlacha Bridge,,,2024-09-26 20:58:56+00:00,26.6326014,-82.067873428412,FL,Florida,Lee,12071,Pine Island Center,4168493,1854
,,"Florida, Tampa",2024-09-26 20:58:30+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 20:58:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-26 20:58:01+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Catawba County,2024-09-26 20:57:59+00:00,35.6740563,-81.2107215,NC,North Carolina,Catawba,37035,Newton,4482101,13035
,,Florida,2024-09-26 20:57:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,ATL,2024-09-26 20:57:20+00:00,33.63740085,-84.42981606522355,GA,Georgia,Clayton,13063,College Park,4188815,14601
Naples Botanical Garden,,,2024-09-26 20:57:06+00:00,26.1058904,-81.7715511,FL,Florida,Collier,12021,East Naples,4154031,22951
,,Georgia,2024-09-26 20:57:02+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 20:56:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 20:56:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FL,2024-09-26 20:56:12+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-26 20:55:28+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
Bronson High School,,"Fla., Levy County",2024-09-26 20:54:20+00:00,29.4657662,-82.62919272365185,FL,Florida,Levy,12075,Bronson,4148957,1110
